sector,property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,servant room,study room,others,pooja room,store room,furnishing_type,luxury_score,area_room_ratio
sector 69,flat,tulip violet,1.52,9632.0,1578.0,Super Built up area 1578(146.6 sq.m.),3,3,2,4.0,South-West,Relatively new property,1578.0,,,0,0,0,1,0,0,156,526.0
sector 28,flat,dlf regency park,1.24,12400.0,1000.0,Super Built up area 1150(106.84 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,3+,19.0,South,Moderately New Property,1150.0,1050.0,1000.0,0,0,0,1,0,0,157,500.0
sector 84,flat,pivotal devaan,0.35,7277.0,481.0,Super Built up area 583(54.16 sq.m.)Carpet area: 481 sq.ft. (44.69 sq.m.),2,2,1,10.0,West,Relatively new property,583.0,,481.0,0,0,0,0,1,1,103,240.5
sector 6,house,surendra homes dayaindependentd colony,0.75,15625.0,480.0,Built Up area: 480 (44.59 sq.m.),4,4,2,1.0,Na,Undefined,,480.0,,0,0,0,0,0,1,0,120.0
sector 8,house,independent,0.82,9111.0,900.01,Plot area 100(83.61 sq.m.),2,3,3,2.0,North,Moderately New Property,,900.0,,0,0,0,0,0,1,12,450.005
sector 68,flat,supertech hues,1.0,8475.0,1180.0,Carpet area: 1180 (109.63 sq.m.),2,2,2,12.0,Na,New Property,,,1180.0,0,0,0,0,0,1,54,590.0
sector 113,flat,la vida by tata housing,2.7,16364.0,1650.0,Built Up area: 2217 (205.97 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3,4,3+,4.0,North-West,Relatively new property,,2217.0,1650.0,1,0,0,0,0,0,49,550.0
sector 113,flat,la vida by tata housing,2.33,12534.0,1859.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 2098 sq.ft. (194.91 sq.m.)Carpet area: 1859 sq.ft. (172.71 sq.m.),3,3,3,3.0,North,New Property,2217.0,2098.0,1859.0,1,0,0,0,0,1,174,619.6666666666666
sector 95,flat,rof ananda,0.2,5602.0,357.0,Carpet area: 366.08 (34.01 sq.m.),1,1,1,2.0,South-West,Relatively new property,,,366.080239,0,0,0,1,0,1,53,357.0
sector 77,flat,emaar palm premier,2.1,10500.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,4,3+,11.0,Na,New Property,2000.0,1600.0,1500.0,1,0,0,0,0,0,129,666.6666666666666
sector 61,flat,smart world orchard,1.6,13913.0,1150.0,Carpet area: 1150 (106.84 sq.m.),2,2,2,4.0,Na,Under Construction,,,1150.0,0,0,0,0,0,1,16,575.0
sector 56,house,independent,3.25,21495.0,1511.98,Plot area 168(140.47 sq.m.),5,6,3+,4.0,East,Relatively new property,,1512.0,,0,0,1,1,0,0,27,302.396
manesar,flat,hsiidc sidco shivalik apartments,0.6,4000.0,1500.0,Super Built up area 1500(139.35 sq.m.)Carpet area: 1077 sq.ft. (100.06 sq.m.),3,2,2,5.0,South-East,Moderately New Property,1500.0,,1077.0,0,0,0,0,0,1,80,500.0
sector 47,flat,cghs airport apartment,1.8,6000.0,3000.0,Super Built up area 3000(278.71 sq.m.)Carpet area: 2700 sq.ft. (250.84 sq.m.),4,4,3+,4.0,North-West,Moderately New Property,3000.0,,2700.0,0,0,0,0,1,0,120,750.0
gwal pahari,flat,suncity vatsal valley,1.38,12212.0,1130.0,Built Up area: 1130 (104.98 sq.m.),2,2,2,4.0,East,Under Construction,,1130.0,,0,0,0,0,0,1,133,565.0
sector 89,flat,tulip petals,1.1,7097.0,1550.0,Built Up area: 1550 (144 sq.m.)Carpet area: 1320 sq.ft. (122.63 sq.m.),3,2,3,4.0,Na,Undefined,,1550.0,1320.0,0,0,0,0,0,1,0,516.6666666666666
sector 82,flat,mapsko royale ville,1.12,6257.0,1790.0,Super Built up area 1790(166.3 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,2,12.0,North-East,Relatively new property,1790.0,,1400.0,0,0,0,1,0,1,49,596.6666666666666
sector 48,house,vipul tatvam villa,8.4,21000.0,4000.0,Plot area 4000(371.61 sq.m.),4,5,3+,2.0,North,Moderately New Property,,4000.0,,1,1,0,1,0,0,49,1000.0
sector 85,flat,orris carnation residency,0.55,5789.0,950.0,Super Built up area 1115(103.59 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2,2,2,5.0,North-East,Relatively new property,1115.0,1050.0,950.0,0,0,1,0,0,1,174,475.0
sector 108,flat,experion the heartsong,0.9,7015.0,1283.0,Super Built up area 1283(119.19 sq.m.),2,3,3,7.0,East,Relatively new property,1283.0,,,1,0,1,0,0,1,72,641.5
sector 69,flat,tulip violet,2.05,9951.0,2060.0,Super Built up area 2087(193.89 sq.m.),4,4,2,0.0,North-West,Relatively new property,2087.0,,,0,0,0,0,0,1,157,515.0
sector 25,house,nul,6.25,34722.0,1800.01,Plot area 200(167.23 sq.m.),5,5,3,2.0,East,Moderately New Property,,1800.0,,1,0,0,1,0,0,112,360.002
sector 31,flat,cghs hewo apartments,1.25,11574.0,1080.0,Carpet area: 1080 (100.34 sq.m.),2,2,2,2.0,Na,Old Property,,,1080.0,0,0,0,0,0,1,28,540.0
sector 48,house,vipul tatvam villa,7.8,23148.0,3369.62,Plot area 360(301.01 sq.m.),4,4,3+,2.0,North-East,Relatively new property,,3240.0,,1,1,0,1,1,0,145,842.405
sector 86,flat,dlf new town heights,1.3,6736.0,1930.0,Super Built up area 1930(179.3 sq.m.),3,3,3,12.0,West,Moderately New Property,1930.0,,,1,0,0,1,0,1,106,643.3333333333334
sector 85,flat,ss the leaf,1.17,6720.0,1741.0,Super Built up area 1741(161.74 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),2,3,3,10.0,South-East,Relatively new property,1741.0,1550.0,1350.0,0,0,1,0,0,1,49,870.5
sector 65,flat,emaar mgf emerald floors premier,3.5,17722.0,1975.0,Super Built up area 1975(183.48 sq.m.),4,4,3,4.0,East,Relatively new property,1975.0,,,1,0,0,0,0,1,114,493.75
sector 92,flat,signature global city 92,0.78,8050.0,969.0,Super Built up area 1197(111.2 sq.m.),2,2,2,2.0,Na,New Property,1197.0,,,0,0,0,0,0,0,47,484.5
sector 89,flat,m3m soulitude,1.0,9066.0,1103.0,Carpet area: 1103 (102.47 sq.m.),2,2,2,2.0,Na,New Property,,,1103.0,0,1,0,0,0,1,49,551.5
sector 48,house,vipul tatvam villa,7.25,27971.0,2591.97,Plot area 288(240.8 sq.m.),3,4,2,2.0,South,Moderately New Property,,2592.0,,1,1,0,1,1,0,115,863.9899999999999
sector 11,house,independent,2.1,17284.0,1215.0,Plot area 135(112.88 sq.m.),2,6,3+,3.0,Na,Relatively new property,,1215.0,,0,0,0,0,0,1,14,607.5
sector 25,house,independent,10.5,29022.0,3617.95,Plot area 402(336.12 sq.m.),5,5,3,3.0,East,Moderately New Property,,3618.0,,1,1,0,1,0,1,42,723.5899999999999
sector 25,house,independent,4.45,32963.0,1350.0,Plot area 150(125.42 sq.m.),4,3,3+,2.0,West,Moderately New Property,,1350.0,,0,0,0,0,1,1,79,337.5
sector 81,flat,dlf the ultima,3.45,12013.0,2872.0,Super Built up area 2872(266.82 sq.m.),4,4,3+,10.0,East,New Property,2872.0,,,1,0,0,0,0,2,165,718.0
sector 102,flat,shapoorji pallonji joyville gurugram,2.0,10799.0,1852.0,Super Built up area 1852(172.06 sq.m.),3,3,3,9.0,South-East,Relatively new property,1852.0,,,0,0,0,0,0,1,49,617.3333333333334
sohna road,flat,silverglades the melia,0.78,5778.0,1350.0,Super Built up area 1350(125.42 sq.m.),2,2,3,9.0,Na,Under Construction,1350.0,,,0,1,0,0,0,1,72,675.0
sector 90,flat,dlf regal gardens,1.23,7053.0,1744.0,Super Built up area 1744(162.02 sq.m.),3,3,2,19.0,North,Relatively new property,1744.0,,,0,0,1,0,0,1,6,581.3333333333334
sector 108,flat,experion the heartsong,1.2,6826.0,1758.0,Super Built up area 1758(163.32 sq.m.)Built Up area: 1275.53 sq.ft. (118.5 sq.m.)Carpet area: 974.68 sq.ft. (90.55 sq.m.),3,3,3+,10.0,South,Relatively new property,1758.0,1275.53,974.68,0,1,0,0,0,1,93,586.0
sector 45,flat,unitech greenwood city,2.4,12346.0,1944.0,Super Built up area 216(180.6 sq.m.),3,3,2,1.0,North-West,New Property,216.0,,,1,0,0,0,0,0,19,648.0
sector 41,house,independent,7.0,28283.0,2474.98,Plot area 275(229.94 sq.m.),7,7,3+,3.0,South-West,Moderately New Property,,2475.0,,1,1,0,1,1,2,151,353.56857142857143
sector 61,flat,puri the aravallis,3.9,33220.0,1174.0,Carpet area: 1249.65 (116.1 sq.m.),3,4,3+,33.0,South,Under Construction,,,1249.68879,1,0,0,0,0,1,158,391.3333333333333
sector 108,flat,raheja vedaanta,0.7,4651.0,1505.0,Super Built up area 1505(139.82 sq.m.),2,2,2,12.0,South,Moderately New Property,1505.0,,,0,0,0,0,0,1,72,752.5
sector 89,flat,m3m soulitude,1.42,9979.0,1423.0,Carpet area: 1423 (132.2 sq.m.),3,3,2,3.0,Na,New Property,,,1423.0,0,0,0,0,0,1,15,474.3333333333333
sector 69,flat,tulip violet,1.29,8227.0,1568.0,Super Built up area 1568(145.67 sq.m.),3,3,1,12.0,North-East,Relatively new property,1568.0,,,0,0,0,1,0,0,86,522.6666666666666
sector 69,flat,tulip violet,1.78,8856.0,2010.0,Super Built up area 2010(186.74 sq.m.),4,4,2,10.0,North-East,Relatively new property,2010.0,,,0,0,0,1,0,0,156,502.5
sector 104,flat,godrej summit,1.1,8668.0,1269.0,Super Built up area 1269(117.89 sq.m.),2,2,3,16.0,East,Under Construction,1269.0,,,0,0,1,0,0,1,88,634.5
sector 43,house,independent,5.5,28424.0,1934.98,Plot area 215(179.77 sq.m.),1,1,0,1.0,South-West,Old Property,,1935.0,,0,0,1,0,0,1,12,1934.98
sector 92,flat,signature global city 92,0.78,7723.0,1010.0,Super Built up area 1010(93.83 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2,2,3,2.0,Na,Under Construction,1010.0,,700.0,0,0,1,0,0,1,24,505.0
sector 50,flat,the close south,3.25,12810.0,2537.0,Carpet area: 2537 (235.7 sq.m.),3,4,3+,4.0,South-East,Old Property,,,2537.0,1,0,0,0,0,0,135,845.6666666666666
sector 84,flat,pivotal devaan,0.34,7039.0,483.0,Carpet area: 483 (44.87 sq.m.),2,2,1,1.0,East,Relatively new property,,,483.0,0,0,0,0,1,0,84,241.5
sohna road road,house,sneh vihar,1.35,10000.0,1350.0,Plot area 1350(125.42 sq.m.),5,5,3+,4.0,Na,Relatively new property,,1350.0,,0,0,0,0,0,1,0,270.0
sector 102,flat,conscient heritage max,1.75,9063.0,1931.0,Super Built up area 1931(179.4 sq.m.),3,4,3+,16.0,South,Relatively new property,1931.0,,,1,0,0,0,0,1,134,643.6666666666666
sector 41,house,independent,7.25,29293.0,2474.99,Plot area 275(229.94 sq.m.),9,8,3,4.0,South-West,Old Property,,2475.0,,1,0,0,0,0,0,94,274.99888888888887
sector 103,flat,ansal housing highland park,1.1,6243.0,1762.0,Super Built up area 1762(163.7 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3+,7.0,North-East,New Property,1762.0,1500.0,1300.0,0,0,0,0,0,1,87,587.3333333333334
sector 26,house,independent,5.8,32222.0,1800.01,Plot area 200(167.23 sq.m.),4,3,2,2.0,East,Relatively new property,,1800.0,,0,0,0,0,1,1,21,450.0025
sector 65,flat,m3m golfestate,5.0,16667.0,3000.0,Super Built up area 3246(301.56 sq.m.)Built Up area: 3245 sq.ft. (301.47 sq.m.)Carpet area: 3000 sq.ft. (278.71 sq.m.),3,3,3,2.0,East,Relatively new property,3246.0,3245.0,3000.0,1,0,0,0,0,0,174,1000.0
sohna road,flat,signature global park,0.78,6404.0,1218.0,Carpet area: 1210 (112.41 sq.m.),3,3,3,1.0,South-East,Relatively new property,,,1210.0,0,0,0,1,0,1,150,406.0
sector 107,flat,signature global solera,0.4,6645.0,602.0,Super Built up area 602(55.93 sq.m.)Carpet area: 548 sq.ft. (50.91 sq.m.),2,2,1,7.0,Na,Relatively new property,602.0,,548.0,0,0,0,0,0,0,55,301.0
sector 85,flat,ss the leaf,1.3,7927.0,1640.0,Super Built up area 1640(152.36 sq.m.),2,2,2,17.0,Na,New Property,1640.0,,,0,0,0,0,0,1,90,820.0
sector 50,flat,the close north,2.5,11945.0,2093.0,Super Built up area 2093(194.45 sq.m.),3,3,3,11.0,North-East,Relatively new property,2093.0,,,0,0,0,1,0,0,127,697.6666666666666
sector 57,house,satya the legend,9.25,16577.0,5580.02,Plot area 642(536.79 sq.m.)Built Up area: 630 sq.yards (526.76 sq.m.)Carpet area: 620 sq.yards (518.4 sq.m.),5,5,3+,4.0,North-East,Relatively new property,,630.0,620.0,1,1,0,1,1,0,160,1116.0040000000001
sector 92,flat,raheja sampada,0.65,4745.0,1370.0,Super Built up area 1370(127.28 sq.m.),3,2,3,6.0,North-East,Relatively new property,1370.0,,,0,0,0,0,0,1,49,456.6666666666667
sector 92,flat,sare crescent parc royal greens phase 1,0.65,4511.0,1441.0,Super Built up area 1440.45(133.82 sq.m.),3,3,3,1.0,East,Moderately New Property,1440.45,,,0,0,0,0,0,1,91,480.3333333333333
sector 83,flat,emaar palm gardens,1.8,9474.0,1900.0,Super Built up area 1900(176.52 sq.m.)Carpet area: 1244.33 sq.ft. (115.6 sq.m.),3,4,3,4.0,West,Relatively new property,1900.0,,1244.33,1,1,0,1,1,0,174,633.3333333333334
sector 46,house,independent,2.4,2963.0,8099.91,Plot area 100(83.61 sq.m.),4,4,3,3.0,East,Moderately New Property,,900.0,,0,0,0,0,1,0,44,2024.9775
sector 84,flat,ss the coralwood,1.05,6774.0,1550.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1610 sq.ft. (149.57 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,3,3,6.0,North-East,Relatively new property,1750.0,1610.0,1550.0,0,0,1,0,0,1,129,516.6666666666666
sector 56,flat,sukhshanti apartment,1.65,7006.0,2355.0,Super Built up area 2355(218.79 sq.m.),3,3,3+,5.0,North,Moderately New Property,2355.0,,,0,1,0,0,0,0,134,785.0
sector 105,house,independent,1.35,3857.0,3500.13,Built Up area: 3500 (325.16 sq.m.)Carpet area: 2500 sq.ft. (232.26 sq.m.),5,3,3,3.0,East,Undefined,,3500.0,2500.0,0,0,0,0,0,1,0,700.0260000000001
sector 26,house,independent,18.9,41833.0,4517.96,Plot area 502(419.74 sq.m.),6,8,2,3.0,North-East,Relatively new property,,4518.0,,1,1,0,1,1,0,120,752.9933333333333
sector 102,flat,shapoorji pallonji joyville gurugram,1.76,10227.0,1721.0,Super Built up area 1692(157.19 sq.m.),3,3,3,1.0,North-East,Relatively new property,1692.0,,,0,0,0,0,0,1,100,573.6666666666666
sector 37c,flat,apex builders,0.42,5600.0,750.0,Carpet area: 750 (69.68 sq.m.),2,2,2,4.0,North,Relatively new property,,,750.0,0,0,0,0,0,1,42,375.0
sector 33,flat,godrej nature plus,1.3,8349.0,1557.0,Super Built up area 1557(144.65 sq.m.),3,2,3+,18.0,North,New Property,1557.0,,,0,0,0,0,0,1,38,519.0
sector 102,flat,shapoorji pallonji joyville gurugram,0.97,10601.0,915.0,Super Built up area 915(85.01 sq.m.),2,2,2,12.0,East,Relatively new property,915.0,,,0,0,0,0,0,1,100,457.5
sector 109,flat,ats kocoon,1.6,9169.0,1745.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.),3,3,3,10.0,North,Relatively new property,1745.0,1550.0,,0,0,0,0,0,1,86,581.6666666666666
sector 43,house,independent,2.1,4250.0,4941.09,Plot area 61(51 sq.m.),10,10,3+,5.0,West,New Property,,549.0,,1,0,0,0,0,1,20,494.10900000000004
sohna road road,house,independent,0.95,8920.0,1065.02,Plot area 1065(98.94 sq.m.),3,10,3+,3.0,Na,New Property,,1065.0,,0,0,0,0,0,1,0,355.00666666666666
sector 56,house,huda sector-56 gurgaon,3.6,24845.0,1448.98,Plot area 161(134.62 sq.m.),5,5,3+,3.0,North-East,Moderately New Property,,1449.0,,0,0,1,0,0,1,47,289.796
sector 55,house,independent,5.0,44444.0,1125.01,Plot area 125(104.52 sq.m.)Built Up area: 115 sq.yards (96.15 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),2,9,3+,5.0,East,New Property,,115.0,100.0,0,0,1,0,0,0,44,562.505
sector 90,flat,dlf regal gardens,1.65,7449.0,2215.0,Super Built up area 2215(205.78 sq.m.)Built Up area: 2214 sq.ft. (205.69 sq.m.)Carpet area: 2213 sq.ft. (205.59 sq.m.),4,4,3+,15.0,East,Relatively new property,2215.0,2214.0,2213.0,0,0,0,0,0,1,158,553.75
sector 109,flat,ats tourmaline,1.5,6977.0,2150.0,Super Built up area 2150(199.74 sq.m.)Built Up area: 1797 sq.ft. (166.95 sq.m.)Carpet area: 1670 sq.ft. (155.15 sq.m.),3,4,3+,4.0,North-West,Relatively new property,2150.0,1797.0,1670.0,1,0,0,0,0,1,39,716.6666666666666
sector 86,flat,dlf the skycourt,1.55,8031.0,1930.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1720 sq.ft. (159.79 sq.m.),3,3,3,5.0,South,Relatively new property,1930.0,1900.0,1720.0,0,0,0,0,0,1,49,643.3333333333334
sector 84,flat,ss the coralwood,1.01,5771.0,1750.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1475 sq.ft. (137.03 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,2,18.0,North-West,Relatively new property,1750.0,1475.0,1350.0,0,0,0,0,0,1,40,583.3333333333334
sector 60,flat,ireo skyon,2.05,15185.0,1350.0,Super Built up area 1524(141.58 sq.m.)Built Up area: 1520 sq.ft. (141.21 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),2,3,2,2.0,North-East,Relatively new property,1524.0,1520.0,1350.0,0,0,0,0,1,0,174,675.0
sector 33,flat,godrej nature plus,1.62,13978.0,1159.0,Built Up area: 129.42 Carpet area: 107.7 sq.m.,3,4,3+,3.0,North,New Property,,129.42,107.7,1,0,0,0,0,1,100,386.3333333333333
sector 2,house,ansals palam vihar,5.7,14729.0,3869.92,Plot area 430(359.53 sq.m.)Built Up area: 4550 sq.yards (3804.38 sq.m.)Carpet area: 4450 sq.yards (3720.77 sq.m.),5,5,2,2.0,North-East,Old Property,,4550.0,4450.0,0,0,0,1,0,2,94,773.984
sector 52,flat,friends apartment,2.0,8511.0,2350.0,Super Built up area 2350(218.32 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4,3,3,5.0,North,Moderately New Property,2350.0,,1850.0,1,0,0,0,0,2,111,587.5
sector 56,flat,professors enclave cghs,1.54,8324.0,1850.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1920 sq.ft. (178.37 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,3,2,6.0,South,Old Property,2000.0,1920.0,1850.0,1,0,0,1,0,0,104,616.6666666666666
sector 76,flat,whiteland blissville,1.92,11497.0,1670.0,Built Up area: 1672 (155.33 sq.m.)Carpet area: 940 sq.ft. (87.33 sq.m.),3,3,2,2.0,Na,Undefined,,1672.0,940.0,0,0,0,0,0,1,61,556.6666666666666
sector 3,house,bhim garh kheri,1.5,7576.0,1979.94,Plot area 220(183.95 sq.m.),7,2,0,1.0,Na,Undefined,,1980.0,,0,0,0,0,0,1,0,282.84857142857146
sector 113,flat,la vida by tata housing,3.0,14286.0,2100.0,Super Built up area 2691(250 sq.m.)Built Up area: 2460 sq.ft. (228.54 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3,3,3+,3.0,East,Relatively new property,2691.0,2460.0,2100.0,1,0,0,0,0,1,167,700.0
sector 109,flat,ats kocoon,2.2,10501.0,2095.0,Super Built up area 2095(194.63 sq.m.)Built Up area: 1860 sq.ft. (172.8 sq.m.),3,4,3,13.0,West,Relatively new property,2095.0,1860.0,,1,0,0,0,0,1,165,698.3333333333334
sector 5,house,independent,3.5,15555.0,2250.08,Plot area 2050(190.45 sq.m.)Built Up area: 2250 sq.ft. (209.03 sq.m.),6,5,2,3.0,North-East,Old Property,,2250.0,,1,1,1,1,0,2,155,375.0133333333333
sector 22,flat,ambience creacions,3.2,11498.0,2783.0,Super Built up area 2781(258.36 sq.m.),3,4,3+,2.0,North-East,New Property,2781.0,,,0,0,0,0,0,1,42,927.6666666666666
sector 85,flat,ss the leaf,1.04,8320.0,1250.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2,2,3,17.0,East,New Property,1640.0,1550.0,1250.0,0,0,1,0,0,1,145,625.0
sector 37d,flat,ramprastha skyz,1.2,6000.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,2,1,9.0,East,Under Construction,2000.0,1900.0,1850.0,1,0,1,0,0,1,53,666.6666666666666
sector 82,flat,mapsko casa bella,3.0,6134.0,4891.0,Super Built up area 4890(454.3 sq.m.),4,6,3+,25.0,West,Relatively new property,4890.0,,,1,0,0,1,0,0,119,1222.75
sector 92,flat,ansal heights,0.72,4500.0,1600.0,Super Built up area 1935(179.77 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,3,3,9.0,South-West,Relatively new property,1935.0,1700.0,1600.0,1,0,0,0,0,1,49,533.3333333333334
sector 48,flat,parsvnath green ville,1.5,8787.0,1707.0,Super Built up area 1707(158.59 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3,1.0,North,Old Property,1707.0,1600.0,1400.0,0,0,0,0,0,0,128,569.0
sector 37c,flat,corona optus,1.27,7232.0,1756.0,Super Built up area 1763(163.79 sq.m.),3,3,3,2.0,South,Relatively new property,1763.0,,,0,0,1,0,0,1,49,585.3333333333334
sector 85,flat,ss the leaf,1.05,6402.0,1640.0,Super Built up area 1640(152.36 sq.m.),2,2,3,6.0,North-East,Relatively new property,1640.0,,,0,0,1,0,0,1,49,820.0
sector 99,flat,pivotal riddhi siddhi,0.72,947.0,7603.0,Carpet area: 706,2,2,2,12.0,Na,Relatively new property,,,706.0,0,0,0,0,1,1,31,3801.5
sector 74,flat,m3m skywalk,1.54,10815.0,1424.0,Super Built up area 1424(132.29 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1139 sq.ft. (105.82 sq.m.),2,2,3+,15.0,South-East,Relatively new property,1424.0,1200.0,1139.0,0,0,1,0,0,1,137,712.0
sector 33,flat,central park flower valley aqua front towers,2.0,11179.0,1789.0,Super Built up area 1789(166.2 sq.m.),3,3,3+,8.0,North-East,New Property,1789.0,,,0,0,0,0,0,1,23,596.3333333333334
sector 2,house,independent,2.95,15989.0,1845.02,Plot area 205(171.41 sq.m.),4,4,3+,2.0,North-West,Old Property,,1845.0,,0,0,0,0,0,1,27,461.255
sector 49,house,uppal southend,3.75,25562.0,1467.02,Built Up area: 163 (136.29 sq.m.),2,6,3+,3.0,East,Moderately New Property,,163.0,,0,1,0,0,0,0,26,733.51
sector 69,flat,tulip violet,1.6,10139.0,1578.0,Super Built up area 1578(146.6 sq.m.),3,3,2,0.0,South-West,Relatively new property,1578.0,,,0,0,0,1,0,1,49,526.0
sector 89,flat,m3m soulitude,1.33,16986.0,783.0,Built Up area: 1423 (132.2 sq.m.)Carpet area: 783 sq.ft. (72.74 sq.m.),3,3,3,4.0,North-West,Under Construction,,1423.0,783.0,0,1,0,0,0,1,125,261.0
sector 86,flat,dlf the skycourt,1.5,7895.0,1900.0,Super Built up area 1900(176.52 sq.m.),3,3,1,16.0,East,Relatively new property,1900.0,,,0,0,1,0,0,1,49,633.3333333333334
sector 85,flat,ss the leaf,1.22,13319.0,916.0,Super Built up area 1772(164.62 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 916 sq.ft. (85.1 sq.m.),2,2,3,16.0,North-East,Relatively new property,1772.0,1300.0,916.0,0,0,0,0,1,1,81,458.0
sector 4,house,independent,3.2,14222.0,2250.04,Plot area 250(209.03 sq.m.),3,3,2,2.0,Na,Old Property,,2250.0,,0,0,0,0,0,1,13,750.0133333333333
sector 90,flat,dlf regal gardens,1.78,8040.0,2214.0,Super Built up area 2215(205.78 sq.m.),4,4,3+,12.0,North-East,Relatively new property,2215.0,,,0,0,0,0,0,1,61,553.5
sector 37d,flat,ramprastha skyz,1.1,6377.0,1725.0,Super Built up area 1725(160.26 sq.m.),3,3,3+,7.0,East,Under Construction,1725.0,,,0,0,0,0,0,1,109,575.0
sector 12,flat,allure homes,0.72,7273.0,990.0,Carpet area: 990 (91.97 sq.m.),2,2,1,2.0,Na,Relatively new property,,,990.0,0,0,1,0,0,0,16,495.0
sector 58,flat,ireo the grand arch,4.85,16934.0,2864.0,Carpet area: 2864 (266.07 sq.m.),4,5,3,23.0,North-West,Relatively new property,,,2864.0,1,1,1,1,0,0,49,716.0
sector 3 phase 3 extension,house,independent,0.7,7007.0,999.0,Plot area 111(92.81 sq.m.),2,3,1,1.0,North,Relatively new property,,999.0,,0,0,0,1,1,1,29,499.5
sector 67a,flat,ireo the corridors,2.0,11581.0,1727.0,Super Built up area 1727(160.44 sq.m.)Carpet area: 1017 sq.ft. (94.48 sq.m.),3,3,2,6.0,Na,Under Construction,1727.0,,1017.0,0,0,1,0,0,1,15,575.6666666666666
gwal pahari,flat,paras quartier,5.9,11028.0,5350.0,Super Built up area 5350(497.03 sq.m.),4,4,3+,19.0,East,New Property,5350.0,,,1,1,0,1,1,0,160,1337.5
sector 50,flat,unitech fresco,1.8,9590.0,1877.0,Super Built up area 1877(174.38 sq.m.)Built Up area: 1870 sq.ft. (173.73 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,4,3+,6.0,North-East,Moderately New Property,1877.0,1870.0,1600.0,1,0,0,0,0,0,174,625.6666666666666
